0,1,2,3,4,5,6,7,8,9,text,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count,punct,tokenized,nonstop,stemmed,rise
"RT @MSDevAPAC: Deliver new intelligent #cloud native applications by harnessing the power of Data and AI and run them anywhere. 
Learn how…;",,,,,,,,,, deliver new intelligent cloud native applications by harnessing the power of data and ai and run them anywhere learn how ,0.4681818181818182,0.6772727272727272,positive,,,,,122,20, deliver new intelligent cloud native applications by harnessing the power of data and ai and run them anywhere learn how ,"['', 'deliver', 'new', 'intelligent', 'cloud', 'native', 'applications', 'by', 'harnessing', 'the', 'power', 'of', 'data', 'and', 'ai', 'and', 'run', 'them', 'anywhere', 'learn', 'how', '']","['', 'deliver', 'new', 'intelligent', 'cloud', 'native', 'applications', 'harnessing', 'power', 'data', 'ai', 'run', 'anywhere', 'learn', '']","['', 'deliv', 'new', 'intellig', 'cloud', 'nativ', 'applic', 'har', 'power', 'data', 'ai', 'run', 'anywher', 'learn', '']",1
RT @thehill: JUST IN: Microsoft board members thought Bill Gates should resign over relationship with female employee: report https://t.co/…;,,,,,,,,,, just in microsoft board members thought bill gates should resign over relationship with female employee report https t co ,0.0,0.16666666666666666,negative,,,,,123,19, just in microsoft board members thought bill gates should resign over relationship with female employee report https t co ,"['', 'just', 'in', 'microsoft', 'board', 'members', 'thought', 'bill', 'gates', 'should', 'resign', 'over', 'relationship', 'with', 'female', 'employee', 'report', 'https', 't', 'co', '']","['', 'microsoft', 'board', 'members', 'thought', 'bill', 'gates', 'resign', 'relationship', 'female', 'employee', 'report', 'https', 'co', '']","['', 'microsoft', 'board', 'member', 'thought', 'bill', 'gate', 'resign', 'relationship', 'femal', 'employe', 'report', 'http', 'co', '']",1
RT @thedailybeast: UPDATE: Bill Gates admits to affair that triggered Microsoft probe https://t.co/q3En3P348x;,,,,,,,,,, update bill gates admits to affair that triggered microsoft probe https t co q3en3p348x ,0.0,0.0,positive,,,,,89,14, update bill gates admits to affair that triggered microsoft probe https t co q3en3p348x ,"['', 'update', 'bill', 'gates', 'admits', 'to', 'affair', 'that', 'triggered', 'microsoft', 'probe', 'https', 't', 'co', 'q3en3p348x', '']","['', 'update', 'bill', 'gates', 'admits', 'affair', 'triggered', 'microsoft', 'probe', 'https', 'co', 'q3en3p348x', '']","['', 'updat', 'bill', 'gate', 'admit', 'affair', 'trigger', 'microsoft', 'probe', 'http', 'co', 'q3en3p348x', '']",1
RT @disclosetv: JUST IN - Microsoft board members decided Bill Gates needed to leave the board in 2020 due to prior relationship with staff…;,,,,,,,,,, just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,,,,,123,21, just in microsoft board members decided bill gates needed to leave the board in 22 due to prior relationship with staff ,"['', 'just', 'in', 'microsoft', 'board', 'members', 'decided', 'bill', 'gates', 'needed', 'to', 'leave', 'the', 'board', 'in', '22', 'due', 'to', 'prior', 'relationship', 'with', 'staff', '']","['', 'microsoft', 'board', 'members', 'decided', 'bill', 'gates', 'needed', 'leave', 'board', '22', 'due', 'prior', 'relationship', 'staff', '']","['', 'microsoft', 'board', 'member', 'decid', 'bill', 'gate', 'need', 'leav', 'board', '22', 'due', 'prior', 'relationship', 'staff', '']",1
RT @DailyMail: Bill Gates resigned from Microsoft board in 2020 amid investigation into affair with female staffer which was 'deemed inappr…;,,,,,,,,,, bill gates resigned from microsoft board in 2020 amid investigation into affair with female staffer which was deemed inappr ,0.0,0.16666666666666666,negative,,,,,125,19, bill gates resigned from microsoft board in 22 amid investigation into affair with female staffer which was deemed inappr ,"['', 'bill', 'gates', 'resigned', 'from', 'microsoft', 'board', 'in', '22', 'amid', 'investigation', 'into', 'affair', 'with', 'female', 'staffer', 'which', 'was', 'deemed', 'inappr', '']","['', 'bill', 'gates', 'resigned', 'microsoft', 'board', '22', 'amid', 'investigation', 'affair', 'female', 'staffer', 'deemed', 'inappr', '']","['', 'bill', 'gate', 'resign', 'microsoft', 'board', '22', 'amid', 'investig', 'affair', 'femal', 'staffer', 'deem', 'inappr', '']",1
日本の風景が劇的にリアルになった新しい公式シーナリー ... 旧Ver.のFS2004初期画面とは雲泥の差 ... w~✈ RT MSフライトシミュレーター日本アップデート配信開始。東京から姫路城・軍艦島まで追加、再現度向上… https://t.co/HKOgMlqt5f;,,,,,,,,,, ver fs2004 w rt ms https t co hkogmlqt5f ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,42,9, ver fs24 w rt ms https t co hkogmlqt5f ,"['', 'ver', 'fs24', 'w', 'rt', 'ms', 'https', 't', 'co', 'hkogmlqt5f', '']","['', 'ver', 'fs24', 'w', 'rt', 'ms', 'https', 'co', 'hkogmlqt5f', '']","['', 'ver', 'fs24', 'w', 'rt', 'ms', 'http', 'co', 'hkogmlqt5f', '']",1
RT @zerohedge: *MICROSOFT DIRECTORS HAD GATES INVESTIGATED FOR RELATIONSHIP: DJ;,,,,,,,,,, microsoft directors had gates investigated for relationship dj ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,64,8, microsoft directors had gates investigated for relationship dj ,"['', 'microsoft', 'directors', 'had', 'gates', 'investigated', 'for', 'relationship', 'dj', '']","['', 'microsoft', 'directors', 'gates', 'investigated', 'relationship', 'dj', '']","['', 'microsoft', 'director', 'gate', 'investig', 'relationship', 'dj', '']",1
Microsoft’s directors started a probe into Bill Gates’s alleged involvement with a female employee that was deemed… https://t.co/aEoLM7qRY2;,,,,,,,,,,microsoft s directors started a probe into bill gates s alleged involvement with a female employee that was deemed https t co aeolm7qry2 ,-0.05,0.13333333333333333,neutral,0.0,1.0,0.0,0.0,137,23,microsoft s directors started a probe into bill gates s alleged involvement with a female employee that was deemed https t co aeolm7qry2 ,"['microsoft', 's', 'directors', 'started', 'a', 'probe', 'into', 'bill', 'gates', 's', 'alleged', 'involvement', 'with', 'a', 'female', 'employee', 'that', 'was', 'deemed', 'https', 't', 'co', 'aeolm7qry2', '']","['microsoft', 'directors', 'started', 'probe', 'bill', 'gates', 'alleged', 'involvement', 'female', 'employee', 'deemed', 'https', 'co', 'aeolm7qry2', '']","['microsoft', 'director', 'start', 'probe', 'bill', 'gate', 'alleg', 'involv', 'femal', 'employe', 'deem', 'http', 'co', 'aeolm7qry2', '']",1
RT @thehill: JUST IN: Microsoft board members thought Bill Gates should resign over relationship with female employee: report https://t.co/…;,,,,,,,,,, just in microsoft board members thought bill gates should resign over relationship with female employee report https t co ,0.0,0.16666666666666666,negative,,,,,123,19, just in microsoft board members thought bill gates should resign over relationship with female employee report https t co ,"['', 'just', 'in', 'microsoft', 'board', 'members', 'thought', 'bill', 'gates', 'should', 'resign', 'over', 'relationship', 'with', 'female', 'employee', 'report', 'https', 't', 'co', '']","['', 'microsoft', 'board', 'members', 'thought', 'bill', 'gates', 'resign', 'relationship', 'female', 'employee', 'report', 'https', 'co', '']","['', 'microsoft', 'board', 'member', 'thought', 'bill', 'gate', 'resign', 'relationship', 'femal', 'employe', 'report', 'http', 'co', '']",1
RT @disclosetv: JUST IN - Microsoft board members decided Bill Gates needed to leave the board in 2020 due to prior relationship with staff…;,,,,,,,,,, just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,,,,,123,21, just in microsoft board members decided bill gates needed to leave the board in 22 due to prior relationship with staff ,"['', 'just', 'in', 'microsoft', 'board', 'members', 'decided', 'bill', 'gates', 'needed', 'to', 'leave', 'the', 'board', 'in', '22', 'due', 'to', 'prior', 'relationship', 'with', 'staff', '']","['', 'microsoft', 'board', 'members', 'decided', 'bill', 'gates', 'needed', 'leave', 'board', '22', 'due', 'prior', 'relationship', 'staff', '']","['', 'microsoft', 'board', 'member', 'decid', 'bill', 'gate', 'need', 'leav', 'board', '22', 'due', 'prior', 'relationship', 'staff', '']",1
RT @disclosetv: JUST IN - Microsoft board members decided Bill Gates needed to leave the board in 2020 due to prior relationship with staff…;,,,,,,,,,, just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,,,,,123,21, just in microsoft board members decided bill gates needed to leave the board in 22 due to prior relationship with staff ,"['', 'just', 'in', 'microsoft', 'board', 'members', 'decided', 'bill', 'gates', 'needed', 'to', 'leave', 'the', 'board', 'in', '22', 'due', 'to', 'prior', 'relationship', 'with', 'staff', '']","['', 'microsoft', 'board', 'members', 'decided', 'bill', 'gates', 'needed', 'leave', 'board', '22', 'due', 'prior', 'relationship', 'staff', '']","['', 'microsoft', 'board', 'member', 'decid', 'bill', 'gate', 'need', 'leav', 'board', '22', 'due', 'prior', 'relationship', 'staff', '']",1
RT @TGrandtagonist: @disclosetv So, having ties to Jeffrey Epstein was ok? What a joke of a company Microsoft is;,,,,,,,,, disclosetv so,0.0,0.0,neutral,0.0,1.0,0.0,0.0,14,2, disclosetv so,"['', 'disclosetv', 'so']","['', 'disclosetv']","['', 'disclosetv']",1
"RT @izutorishima: MSくんさあ！！！！！テンプレ回答でごまかすな
「Microsoft日本法人の社員はWindowsのフォントをmacOS、ChromeOS、Ubuntuなどと比較して、自分たちのフォントに対する認識がいかに時代遅れであるかを認識してほしい」こ…;",,,,,,,,,, ms microsoft windows macos chromeos ubuntu ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,44,6, ms microsoft windows macos chromeos ubuntu ,"['', 'ms', 'microsoft', 'windows', 'macos', 'chromeos', 'ubuntu', '']","['', 'ms', 'microsoft', 'windows', 'macos', 'chromeos', 'ubuntu', '']","['', 'ms', 'microsoft', 'window', 'maco', 'chromeo', 'ubuntu', '']",1
@SuperKikachu Meu MMO dos sonhos! 🤩. Pena que a Microsoft desconhece a existência dele.😞;,,,,,,,,,, superkikachu meu mmo dos sonhos pena que a microsoft desconhece a exist ncia dele ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,83,14, superkikachu meu mmo dos sonhos pena que a microsoft desconhece a exist ncia dele ,"['', 'superkikachu', 'meu', 'mmo', 'dos', 'sonhos', 'pena', 'que', 'a', 'microsoft', 'desconhece', 'a', 'exist', 'ncia', 'dele', '']","['', 'superkikachu', 'meu', 'mmo', 'dos', 'sonhos', 'pena', 'que', 'microsoft', 'desconhece', 'exist', 'ncia', 'dele', '']","['', 'superkikachu', 'meu', 'mmo', 'do', 'sonho', 'pena', 'que', 'microsoft', 'desconhec', 'exist', 'ncia', 'dele', '']",1
RT @disclosetv: JUST IN - Microsoft board members decided Bill Gates needed to leave the board in 2020 due to prior relationship with staff…;,,,,,,,,,, just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,,,,,123,21, just in microsoft board members decided bill gates needed to leave the board in 22 due to prior relationship with staff ,"['', 'just', 'in', 'microsoft', 'board', 'members', 'decided', 'bill', 'gates', 'needed', 'to', 'leave', 'the', 'board', 'in', '22', 'due', 'to', 'prior', 'relationship', 'with', 'staff', '']","['', 'microsoft', 'board', 'members', 'decided', 'bill', 'gates', 'needed', 'leave', 'board', '22', 'due', 'prior', 'relationship', 'staff', '']","['', 'microsoft', 'board', 'member', 'decid', 'bill', 'gate', 'need', 'leav', 'board', '22', 'due', 'prior', 'relationship', 'staff', '']",1
RT @disclosetv: JUST IN - Microsoft board members decided Bill Gates needed to leave the board in 2020 due to prior relationship with staff…;,,,,,,,,,, just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,,,,,123,21, just in microsoft board members decided bill gates needed to leave the board in 22 due to prior relationship with staff ,"['', 'just', 'in', 'microsoft', 'board', 'members', 'decided', 'bill', 'gates', 'needed', 'to', 'leave', 'the', 'board', 'in', '22', 'due', 'to', 'prior', 'relationship', 'with', 'staff', '']","['', 'microsoft', 'board', 'members', 'decided', 'bill', 'gates', 'needed', 'leave', 'board', '22', 'due', 'prior', 'relationship', 'staff', '']","['', 'microsoft', 'board', 'member', 'decid', 'bill', 'gate', 'need', 'leav', 'board', '22', 'due', 'prior', 'relationship', 'staff', '']",1
RT @disclosetv: JUST IN - Microsoft board members decided Bill Gates needed to leave the board in 2020 due to prior relationship with staff…;,,,,,,,,,, just in microsoft board members decided bill gates needed to leave the board in 2020 due to prior relationship with staff ,-0.0625,0.1875,negative,,,,,123,21, just in microsoft board members decided bill gates needed to leave the board in 22 due to prior relationship with staff ,"['', 'just', 'in', 'microsoft', 'board', 'members', 'decided', 'bill', 'gates', 'needed', 'to', 'leave', 'the', 'board', 'in', '22', 'due', 'to', 'prior', 'relationship', 'with', 'staff', '']","['', 'microsoft', 'board', 'members', 'decided', 'bill', 'gates', 'needed', 'leave', 'board', '22', 'due', 'prior', 'relationship', 'staff', '']","['', 'microsoft', 'board', 'member', 'decid', 'bill', 'gate', 'need', 'leav', 'board', '22', 'due', 'prior', 'relationship', 'staff', '']",1
RT @alexsalvinews: Microsoft board members decided Bill Gates needed to resign from its board in 2020 as it pursued an investigation into a…;,,,,,,,,,, microsoft board members decided bill gates needed to resign from its board in 2020 as it pursued an investigation into a ,0.0,0.0,negative,,,,,122,21, microsoft board members decided bill gates needed to resign from its board in 22 as it pursued an investigation into a ,"['', 'microsoft', 'board', 'members', 'decided', 'bill', 'gates', 'needed', 'to', 'resign', 'from', 'its', 'board', 'in', '22', 'as', 'it', 'pursued', 'an', 'investigation', 'into', 'a', '']","['', 'microsoft', 'board', 'members', 'decided', 'bill', 'gates', 'needed', 'resign', 'board', '22', 'pursued', 'investigation', '']","['', 'microsoft', 'board', 'member', 'decid', 'bill', 'gate', 'need', 'resign', 'board', '22', 'pursu', 'investig', '']",1
Bill Gates resigned from Microsoft board in 2020 after female staffer claimed they had affair https://t.co/aIuIqYNKqb;,,,,,,,,,,bill gates resigned from microsoft board in 2020 after female staffer claimed they had affair https t co aiuiqynkqb ,0.0,0.16666666666666666,negative,,,,,116,19,bill gates resigned from microsoft board in 22 after female staffer claimed they had affair https t co aiuiqynkqb ,"['bill', 'gates', 'resigned', 'from', 'microsoft', 'board', 'in', '22', 'after', 'female', 'staffer', 'claimed', 'they', 'had', 'affair', 'https', 't', 'co', 'aiuiqynkqb', '']","['bill', 'gates', 'resigned', 'microsoft', 'board', '22', 'female', 'staffer', 'claimed', 'affair', 'https', 'co', 'aiuiqynkqb', '']","['bill', 'gate', 'resign', 'microsoft', 'board', '22', 'femal', 'staffer', 'claim', 'affair', 'http', 'co', 'aiuiqynkqb', '']",1
"RT @richsignorelli: News keeps on getting worse.
Microsoft board members began an investigation in 2019 into a woman’s allegations of prior…;",,,,,,,,,, news keeps on getting worse microsoft board members began an investigation in 2019 into a woman s allegations of prior ,-0.2,0.3,negative,,,,,120,20, news keeps on getting worse microsoft board members began an investigation in 21 into a woman s allegations of prior ,"['', 'news', 'keeps', 'on', 'getting', 'worse', 'microsoft', 'board', 'members', 'began', 'an', 'investigation', 'in', '21', 'into', 'a', 'woman', 's', 'allegations', 'of', 'prior', '']","['', 'news', 'keeps', 'getting', 'worse', 'microsoft', 'board', 'members', 'began', 'investigation', '21', 'woman', 'allegations', 'prior', '']","['', 'news', 'keep', 'get', 'wors', 'microsoft', 'board', 'member', 'began', 'investig', '21', 'woman', 'alleg', 'prior', '']",1
